Invoice_ID,branch,city,customer_type,gender,product_line,unit_price,quantity,total,date,time,payment,payments_fee,gross_income,cost_price,unit_cost
641-96-3695,C,Naypyitaw,Member,Female,Fashion accessories,45.63,6,273.78000000000003,2019-02-07,2024-12-18 17:55:00,Ewallet,4.11,68.45,205.38,34.23
648-94-3045,C,Naypyitaw,Normal,Male,Health and beauty,61.9,10,619.0,2019-02-07,2024-12-18 14:27:00,Ewallet,9.28,136.18,482.8,48.28
626-43-7888,C,Naypyitaw,Normal,Female,Fashion accessories,63.43,8,507.44,2019-02-07,2024-12-18 12:23:00,Ewallet,7.61,126.86,380.56,47.57
784-21-9238,C,Naypyitaw,Member,Male,Sports and travel,10.68,1,10.68,2019-02-07,2024-12-18 14:15:00,Cash,0.0,1.6,9.08,9.08
114-35-5271,B,Mandalay,Normal,Female,Electronic accessories,60.81,8,486.48,2019-02-07,2024-12-18 15:06:00,Cash,0.0,72.97,413.44,51.68
453-33-6436,A,Yangon,Normal,Female,Home and lifestyle,97.78,8,782.24,2019-02-07,2024-12-18 10:09:00,Cash,0.0,140.8,641.44,80.18
430-02-3888,B,Mandalay,Normal,Male,Electronic accessories,48.32,6,289.92,2019-02-07,2024-12-18 15:55:00,Cash,0.0,43.49,246.42000000000002,41.07
744-82-9138,C,Naypyitaw,Normal,Male,Fashion accessories,90.44,2,180.88,2019-02-07,2024-12-18 17:59:00,Cash,0.0,45.22,135.66,67.83
374-38-5555,B,Mandalay,Normal,Female,Fashion accessories,66.9,5,334.5,2019-02-07,2024-12-18 19:30:00,Ewallet,5.02,83.62,250.85000000000002,50.17
559-98-9873,C,Naypyitaw,Member,Female,Clothes and accessories,22.01,6,132.06,2019-02-07,2024-12-18 12:58:00,Ewallet,2.1,9.24,122.82,20.47
196-01-2840,C,Naypyitaw,Normal,Female,Clothes and accessories,41.61,6,249.66,2019-02-07,2024-12-18 14:05:00,Cash,2.82,17.47,232.14,38.69
139-52-2869,B,Mandalay,Normal,Female,Clothes and accessories,20.73,7,145.11,2019-02-07,2024-12-18 10:51:00,Credit card,3.91,10.16,134.89,19.27
373-73-7910,A,Yangon,Normal,Male,Sports and travel,90.63,7,634.41,2019-02-08,2024-12-18 10:37:00,Ewallet,9.52,95.16,539.21,77.03
649-29-6775,B,Mandalay,Normal,Male,Fashion accessories,35.2,1,35.2,2019-02-08,2024-12-18 15:31:00,Cash,0.0,8.8,26.4,26.4
354-25-5821,B,Mandalay,Member,Female,Sports and travel,72.58,6,435.48,2019-02-08,2024-12-18 13:03:00,Cash,0.0,65.32,370.14,61.69
549-84-7482,B,Mandalay,Normal,Female,Sports and travel,94.79,9,853.11,2019-02-08,2024-12-18 11:15:00,Ewallet,12.8,127.97,725.22,80.58
687-47-8271,A,Yangon,Normal,Male,Fashion accessories,103.93,10,1039.3000000000002,2019-02-08,2024-12-18 16:20:00,Credit card,31.18,259.82,779.5,77.95
732-04-5373,B,Mandalay,Member,Male,Home and lifestyle,48.79,4,195.16,2019-02-08,2024-12-18 10:53:00,Cash,0.0,35.13,160.04,40.01
271-88-8734,C,Naypyitaw,Member,Female,Fashion accessories,102.07,10,1020.6999999999999,2019-02-08,2024-12-18 13:00:00,Credit card,30.62,255.18,765.5,76.55
440-59-5691,C,Naypyitaw,Member,Female,Health and beauty,39.01,7,273.07,2019-02-08,2024-12-18 13:12:00,Credit card,8.19,60.07,213.01,30.43
830-58-2383,B,Mandalay,Normal,Male,Home and lifestyle,33.34,4,133.36,2019-02-08,2024-12-18 15:26:00,Cash,0.0,24.0,109.36,27.34
756-49-0168,A,Yangon,Member,Male,Fashion accessories,20.69,1,20.69,2019-02-08,2024-12-18 11:39:00,Ewallet,0.31,5.17,15.52,15.52
815-04-6282,C,Naypyitaw,Member,Female,Sports and travel,68.22,5,341.1,2019-02-08,2024-12-18 12:52:00,Credit card,10.23,51.16,289.95,57.99
181-82-6255,B,Mandalay,Normal,Female,Home and lifestyle,17.19,6,103.14000000000001,2019-02-08,2024-12-18 10:58:00,Cash,0.0,18.56,84.6,14.1
649-29-6775,B,Mandalay,Normal,Male,Clothes and accessories,27.84,1,27.84,2019-02-08,2024-12-18 15:31:00,Cash,0.0,1.95,25.89,25.89
687-47-8277,A,Yangon,Normal,Male,Clothes and accessories,2.14,12,25.68,2019-02-08,2024-12-18 16:24:00,Credit card,15.61,1.8,23.88,1.99
767-54-1905,C,Naypyitaw,Member,Female,Clothes and accessories,73.19,6,439.14,2019-02-08,2024-12-18 16:59:00,Cash,2.08,30.74,408.41999999999996,68.07
871-39-9221,C,Naypyitaw,Normal,Female,Electronic accessories,13.07,6,78.42,2019-02-09,2024-12-18 13:11:00,Cash,0.0,11.77,66.66,11.11
130-98-8941,C,Naypyitaw,Normal,Male,Fashion accessories,67.47,7,472.28999999999996,2019-02-09,2024-12-18 10:00:00,Cash,0.0,118.08,354.2,50.6
866-05-7563,B,Mandalay,Member,Female,Electronic accessories,85.47,3,256.40999999999997,2019-02-09,2024-12-18 19:43:00,Cash,0.0,38.46,217.95000000000002,72.65
447-15-7839,A,Yangon,Member,Female,Sports and travel,23.35,10,233.5,2019-02-09,2024-12-18 11:00:00,Cash,0.0,35.03,198.5,19.85
428-83-5800,C,Naypyitaw,Member,Female,Food and beverages,22.13,3,66.39,2019-02-09,2024-12-18 10:25:00,Cash,0.0,7.97,58.44,19.48
746-19-0921,C,Naypyitaw,Normal,Male,Food and beverages,22.66,1,22.66,2019-02-09,2024-12-18 10:02:00,Ewallet,0.34,2.72,19.94,19.94
602-80-9671,C,Naypyitaw,Member,Female,Home and lifestyle,16.75,6,100.5,2019-02-09,2024-12-18 17:15:00,Credit card,3.01,18.09,82.38,13.73
747-58-7183,B,Mandalay,Normal,Male,Fashion accessories,60.13,3,180.39000000000001,2019-02-09,2024-12-18 20:31:00,Ewallet,2.71,45.1,135.3,45.1
146-09-5432,A,Yangon,Member,Male,Food and beverages,36.79,9,331.11,2019-02-09,2024-12-18 19:17:00,Ewallet,4.97,39.74,291.42,32.38
509-10-0516,B,Mandalay,Normal,Male,Home and lifestyle,48.27,4,193.08,2019-02-09,2024-12-18 12:02:00,Ewallet,2.9,34.75,158.32,39.58
450-42-3339,C,Naypyitaw,Normal,Male,Health and beauty,88.84,10,888.4000000000001,2019-02-09,2024-12-18 18:58:00,Credit card,26.65,195.45,693.0,69.3
200-40-6154,B,Mandalay,Member,Male,Home and lifestyle,69.21,6,415.26,2019-02-09,2024-12-18 11:45:00,Cash,0.0,74.74,340.5,56.75
727-02-1313,A,Yangon,Member,Male,Food and beverages,33.43,1,33.43,2019-02-09,2024-12-18 13:22:00,Cash,0.0,4.01,29.42,29.42
130-98-8943,C,Naypyitaw,Normal,Male,Clothes and accessories,17.39,9,156.51,2019-02-09,2024-12-18 10:01:00,Cash,0.0,10.96,145.53000000000003,16.17
747-58-7189,B,Mandalay,Normal,Male,Clothes and accessories,17.26,5,86.30000000000001,2019-02-09,2024-12-18 20:42:00,Ewallet,1.38,6.04,80.25,16.05
669-54-1719,B,Mandalay,Member,Male,Electronic accessories,19.88,6,119.28,2019-02-10,2024-12-18 12:45:00,Credit card,3.58,17.89,101.39999999999999,16.9
162-48-8011,A,Yangon,Member,Female,Food and beverages,46.82,5,234.1,2019-02-10,2024-12-18 15:10:00,Cash,0.0,28.09,206.0,41.2
838-78-4295,C,Naypyitaw,Normal,Female,Health and beauty,35.15,2,70.3,2019-02-10,2024-12-18 15:43:00,Ewallet,1.05,15.46,54.84,27.42
695-51-0018,B,Mandalay,Normal,Female,Sports and travel,36.58,4,146.32,2019-02-10,2024-12-18 18:36:00,Cash,0.0,21.95,124.4,31.1
685-64-1609,A,Yangon,Member,Female,Fashion accessories,31.65,10,316.5,2019-02-10,2024-12-18 12:28:00,Ewallet,4.75,79.12,237.39999999999998,23.74
400-60-7251,A,Yangon,Normal,Male,Home and lifestyle,77.77,1,77.77,2019-02-10,2024-12-18 12:50:00,Ewallet,1.17,14.0,63.77,63.77
227-07-4446,C,Naypyitaw,Member,Female,Electronic accessories,82.04,10,820.4000000000001,2019-02-10,2024-12-18 20:51:00,Cash,0.0,123.06,697.3000000000001,69.73
378-07-7001,B,Mandalay,Member,Male,Electronic accessories,50.49,3,151.47,2019-02-10,2024-12-18 18:23:00,Credit card,4.54,22.72,128.76,42.92
559-98-9873,A,Yangon,Member,Female,Fashion accessories,56.33,7,394.31,2019-02-10,2024-12-18 12:56:00,Ewallet,5.91,98.58,295.75,42.25
196-01-2849,C,Naypyitaw,Member,Female,Fashion accessories,77.05,7,539.35,2019-02-10,2024-12-18 13:56:00,Cash,0.0,134.84,404.53,57.79
448-34-8700,B,Mandalay,Member,Male,Home and lifestyle,38.76,7,271.32,2019-02-10,2024-12-18 13:51:00,Ewallet,4.07,48.83,222.46,31.78
339-18-7063,A,Yangon,Member,Female,Clothes and accessories,72.91,2,145.82,2019-02-10,2024-12-18 15:09:00,Credit card,5.61,10.21,135.62,67.81
227-78-1144,A,Yangon,Member,Female,Clothes and accessories,28.8,6,172.8,2019-02-10,2024-12-18 12:46:00,Cash,3.73,12.1,160.74,26.79
860-79-0876,C,Naypyitaw,Member,Female,Clothes and accessories,26.53,10,265.3,2019-02-10,2024-12-18 15:01:00,Credit card,2.14,18.57,246.70000000000002,24.67
796-12-2025,C,Naypyitaw,Normal,Male,Fashion accessories,65.23,10,652.3000000000001,2019-02-11,2024-12-18 16:19:00,Cash,0.0,163.07,489.20000000000005,48.92
284-34-9626,B,Mandalay,Normal,Female,Home and lifestyle,80.89,3,242.67000000000002,2019-02-11,2024-12-18 10:39:00,Credit card,7.28,43.68,198.99,66.33
418-02-5978,B,Mandalay,Normal,Female,Health and beauty,88.29,9,794.61,2019-02-11,2024-12-18 10:54:00,Cash,0.0,174.82,619.83,68.87
866-99-7614,C,Naypyitaw,Normal,Male,Food and beverages,93.66,10,936.5999999999999,2019-02-11,2024-12-18 15:42:00,Credit card,28.1,112.39,824.2,82.42
842-40-8179,B,Mandalay,Member,Female,Food and beverages,81.06,10,810.6,2019-02-11,2024-12-18 10:38:00,Credit card,24.32,97.27,713.3,71.33
534-53-3526,A,Yangon,Normal,Female,Sports and travel,99.5,4,398.0,2019-02-11,2024-12-18 16:06:00,Ewallet,5.97,59.7,338.28,84.57
401-09-4232,C,Naypyitaw,Member,Male,Home and lifestyle,91.02,5,455.09999999999997,2019-02-11,2024-12-18 18:38:00,Ewallet,6.83,81.92,373.2,74.64
531-56-4728,A,Yangon,Normal,Male,Home and lifestyle,84.08,3,252.24,2019-02-11,2024-12-18 15:29:00,Cash,0.0,45.41,206.85000000000002,68.95
796-12-2024,C,Naypyitaw,Normal,Male,Clothes and accessories,15.04,10,150.39999999999998,2019-02-11,2024-12-18 16:22:00,Cash,0.0,10.53,139.8,13.98
365-64-0515,A,Yangon,Normal,Female,Electronic accessories,49.3,5,246.5,2019-02-12,2024-12-18 10:25:00,Ewallet,3.7,36.97,209.5,41.9
549-03-9315,B,Mandalay,Normal,Male,Fashion accessories,99.61,8,796.88,2019-02-12,2024-12-18 12:58:00,Ewallet,11.95,199.23,597.68,74.71
305-18-3552,B,Mandalay,Member,Male,Home and lifestyle,63.4,10,634.0,2019-02-12,2024-12-18 16:19:00,Cash,0.0,114.12,519.9,51.99
287-83-1405,A,Yangon,Normal,Female,Health and beauty,26.7,6,160.2,2019-02-12,2024-12-18 19:01:00,Ewallet,2.4,35.25,124.97999999999999,20.83
641-51-2661,C,Naypyitaw,Member,Female,Food and beverages,91.46,10,914.5999999999999,2019-02-12,2024-12-18 14:45:00,Credit card,27.44,109.75,804.8000000000001,80.48
528-87-5606,B,Mandalay,Member,Male,Electronic accessories,41.45,1,41.45,2019-02-12,2024-12-18 19:43:00,Cash,0.0,6.22,35.23,35.23
373-14-0504,A,Yangon,Member,Female,Sports and travel,75.21,2,150.42,2019-02-12,2024-12-18 14:33:00,Ewallet,2.26,22.56,127.86,63.93
885-56-0389,C,Naypyitaw,Member,Male,Fashion accessories,54.97,1,54.97,2019-02-12,2024-12-18 17:49:00,Cash,0.0,13.74,41.23,41.23
549-03-9313,B,Mandalay,Normal,Male,Clothes and accessories,3.54,9,31.86,2019-02-12,2024-12-18 13:01:00,Ewallet,6.0,2.23,29.61,3.29
139-52-2867,C,Naypyitaw,Normal,Female,Fashion accessories,23.64,7,165.48000000000002,2019-02-13,2024-12-18 10:50:00,Credit card,4.96,41.36,124.11,17.73
151-16-1484,A,Yangon,Member,Male,Electronic accessories,33.86,4,135.44,2019-02-13,2024-12-18 12:38:00,Ewallet,2.03,20.32,115.12,28.78
563-36-9814,A,Yangon,Member,Male,Electronic accessories,80.66,1,80.66,2019-02-13,2024-12-18 18:27:00,Ewallet,1.21,12.1,68.56,68.56
767-54-1907,B,Mandalay,Member,Female,Fashion accessories,31.04,5,155.2,2019-02-13,2024-12-18 16:59:00,Cash,0.0,38.8,116.4,23.28
173-50-1108,B,Mandalay,Member,Female,Sports and travel,21.19,4,84.76,2019-02-13,2024-12-18 12:14:00,Credit card,2.54,12.71,72.04,18.01
339-18-7061,C,Naypyitaw,Member,Female,Fashion accessories,97.63,2,195.26,2019-02-13,2024-12-18 15:06:00,Credit card,5.86,48.82,146.44,73.22
388-76-2555,B,Mandalay,Normal,Male,Sports and travel,14.38,6,86.28,2019-02-13,2024-12-18 13:59:00,Cash,0.0,12.94,73.32000000000001,12.22
549-23-9016,C,Naypyitaw,Member,Female,Food and beverages,15.62,2,31.24,2019-02-13,2024-12-18 18:15:00,Credit card,0.94,3.75,27.48,13.74
587-03-7458,C,Naypyitaw,Normal,Female,Clothes and accessories,10.2,8,81.6,2019-02-13,2024-12-18 17:32:00,Ewallet,1.13,5.71,75.92,9.49
895-03-6661,B,Mandalay,Member,Female,Clothes and accessories,9.81,7,68.67,2019-02-13,2024-12-18 10:59:00,Cash,1.28,4.8,63.839999999999996,9.12
849-09-3807,C,Naypyitaw,Member,Female,Clothes and accessories,13.88,6,83.28,2019-02-13,2024-12-18 13:30:00,Cash,3.71,5.83,77.46000000000001,12.91
853-23-2453,B,Mandalay,Member,Male,Health and beauty,79.53,4,318.12,2019-02-14,2024-12-18 14:35:00,Cash,0.0,69.98,248.12,62.03
638-60-7125,A,Yangon,Normal,Female,Electronic accessories,104.54,8,836.32,2019-02-14,2024-12-18 17:03:00,Credit card,25.09,125.45,710.88,88.86
174-36-3675,C,Naypyitaw,Member,Male,Food and beverages,104.34,2,208.68,2019-02-14,2024-12-18 17:29:00,Cash,0.0,25.04,183.64,91.82
150-89-8043,A,Yangon,Normal,Male,Sports and travel,46.88,3,140.64000000000001,2019-02-14,2024-12-18 15:04:00,Cash,0.0,21.1,119.55000000000001,39.85
235-46-8343,C,Naypyitaw,Member,Male,Food and beverages,29.04,10,290.4,2019-02-14,2024-12-18 11:26:00,Credit card,8.71,34.85,255.6,25.56
109-86-4363,B,Mandalay,Member,Female,Sports and travel,63.08,7,441.56,2019-02-14,2024-12-18 11:36:00,Credit card,13.25,66.24,375.34,53.62
528-14-9470,A,Yangon,Member,Female,Health and beauty,95.87,1,95.87,2019-02-14,2024-12-18 14:42:00,Ewallet,1.44,21.09,74.78,74.78
545-07-8534,C,Naypyitaw,Normal,Female,Health and beauty,61.24,2,122.48,2019-02-14,2024-12-18 12:42:00,Ewallet,1.84,26.94,95.54,47.77
285-68-5083,C,Naypyitaw,Member,Female,Sports and travel,25.98,3,77.94,2019-02-15,2024-12-18 17:47:00,Credit card,2.34,11.69,66.24,22.08
227-78-1148,B,Mandalay,Normal,Female,Fashion accessories,76.48,7,535.36,2019-02-15,2024-12-18 12:44:00,Cash,0.0,133.84,401.52,57.36
394-43-4238,B,Mandalay,Member,Male,Home and lifestyle,18.66,5,93.3,2019-02-15,2024-12-18 12:42:00,Credit card,2.8,16.79,76.5,15.3
136-08-6195,A,Yangon,Normal,Female,Home and lifestyle,73.46,8,587.68,2019-02-15,2024-12-18 17:01:00,Credit card,17.63,105.78,481.92,60.24
372-94-8041,A,Yangon,Normal,Male,Health and beauty,16.02,6,96.12,2019-02-15,2024-12-18 18:03:00,Ewallet,1.44,21.15,75.0,12.5
873-95-4984,B,Mandalay,Member,Female,Health and beauty,80.75,7,565.25,2019-02-15,2024-12-18 20:21:00,Cash,0.0,124.35,440.85999999999996,62.98
860-79-0874,C,Naypyitaw,Member,Female,Fashion accessories,104.27,10,1042.7,2019-02-15,2024-12-18 14:53:00,Credit card,31.28,260.66,782.0,78.2
541-89-9860,C,Naypyitaw,Member,Female,Fashion accessories,84.5,3,253.5,2019-02-15,2024-12-18 12:31:00,Cash,0.0,63.38,190.14000000000001,63.38
710-46-4433,B,Mandalay,Member,Female,Food and beverages,81.27,9,731.43,2019-02-15,2024-12-18 14:15:00,Credit card,21.94,87.77,643.68,71.52
233-34-0817,C,Naypyitaw,Member,Female,Electronic accessories,103.78,1,103.78,2019-02-15,2024-12-18 11:21:00,Cash,0.0,15.57,88.21,88.21
246-11-3901,C,Naypyitaw,Normal,Male,Electronic accessories,34.44,10,344.4,2019-02-15,2024-12-18 12:12:00,Cash,0.0,51.66,292.7,29.27
152-68-2907,A,Yangon,Normal,Male,Food and beverages,54.81,3,164.43,2019-02-15,2024-12-18 13:30:00,Credit card,4.93,19.73,144.69,48.23
556-41-6224,C,Naypyitaw,Normal,Female,Health and beauty,35.32,8,282.56,2019-02-15,2024-12-18 17:10:00,Credit card,8.48,62.17,220.4,27.55
305-03-2383,A,Yangon,Normal,Female,Food and beverages,70.46,3,211.38,2019-02-15,2024-12-18 10:36:00,Cash,0.0,25.36,186.0,62.0
400-80-4065,C,Naypyitaw,Member,Female,Health and beauty,71.98,4,287.92,2019-02-15,2024-12-18 20:21:00,Credit card,8.64,63.34,224.56,56.14
497-36-0989,A,Yangon,Normal,Male,Fashion accessories,54.54,3,163.62,2019-02-15,2024-12-18 15:21:00,Cash,0.0,40.9,122.69999999999999,40.9
234-36-2483,B,Mandalay,Normal,Male,Health and beauty,60.47,6,362.82,2019-02-15,2024-12-18 13:51:00,Cash,0.0,79.82,283.02,47.17
321-49-7382,B,Mandalay,Member,Male,Sports and travel,92.73,1,92.73,2019-02-15,2024-12-18 17:38:00,Credit card,2.78,13.91,78.82,78.82
431-66-2305,B,Mandalay,Normal,Male,Electronic accessories,92.66,9,833.9399999999999,2019-02-15,2024-12-18 20:51:00,Credit card,25.02,125.09,708.84,78.76
541-89-9863,C,Naypyitaw,Member,Male,Clothes and accessories,1.72,4,6.88,2019-02-15,2024-12-18 12:35:00,Cash,1.78,0.48,6.4,1.6
279-62-1443,B,Mandalay,Normal,Female,Clothes and accessories,259.28,1,259.28,2019-02-15,2024-12-18 12:46:00,Cash,4.81,18.15,241.13,241.13
831-64-0253,C,Naypyitaw,Member,Female,Clothes and accessories,89.34,5,446.70000000000005,2019-02-15,2024-12-18 10:52:00,Ewallet,2.31,31.27,415.45000000000005,83.09
837-55-7228,C,Naypyitaw,Member,Female,Clothes and accessories,60.7,2,121.4,2019-02-15,2024-12-18 18:21:00,Credit card,8.29,8.5,112.9,56.45
241-72-9525,B,Mandalay,Normal,Male,Sports and travel,54.51,10,545.1,2019-02-16,2024-12-18 12:21:00,Cash,0.0,81.76,463.29999999999995,46.33
587-03-7455,C,Naypyitaw,Member,Female,Fashion accessories,102.68,7,718.76,2019-02-16,2024-12-18 17:30:00,Ewallet,10.78,179.69,539.07,77.01
598-06-7312,B,Mandalay,Member,Male,Fashion accessories,95.92,1,95.92,2019-02-16,2024-12-18 15:42:00,Cash,0.0,23.98,71.94,71.94
273-84-2164,C,Naypyitaw,Member,Male,Electronic accessories,12.65,5,63.25,2019-02-16,2024-12-18 15:53:00,Ewallet,0.95,9.49,53.75,10.75
133-77-3154,B,Mandalay,Member,Male,Fashion accessories,63.19,4,252.76,2019-02-16,2024-12-18 18:04:00,Credit card,7.58,63.19,189.56,47.39
408-66-6712,C,Naypyitaw,Member,Female,Health and beauty,50.1,6,300.6,2019-02-16,2024-12-18 14:19:00,Ewallet,4.51,66.13,234.42000000000002,39.07
895-03-6665,B,Mandalay,Normal,Female,Fashion accessories,38.34,9,345.06000000000006,2019-02-16,2024-12-18 10:52:00,Cash,0.0,86.26,258.75,28.75
873-14-6353,A,Yangon,Member,Male,Food and beverages,26.06,7,182.42,2019-02-16,2024-12-18 10:33:00,Credit card,5.47,21.89,160.51,22.93
598-06-7310,B,Mandalay,Member,Male,Clothes and accessories,2.34,3,7.02,2019-02-16,2024-12-18 15:49:00,Cash,0.0,0.49,6.540000000000001,2.18
582-52-8069,C,Naypyitaw,Member,Female,Clothes and accessories,39.46,8,315.68,2019-02-16,2024-12-18 10:58:00,Cash,1.37,22.1,293.52,36.69
308-81-0530,B,Mandalay,Normal,Female,Clothes and accessories,38.64,4,154.56,2019-02-16,2024-12-18 17:21:00,Credit card,5.28,10.82,143.72,35.93
636-48-8204,A,Yangon,Normal,Male,Electronic accessories,36.29,5,181.45,2019-02-17,2024-12-18 11:15:00,Ewallet,2.72,27.22,154.2,30.84
590-83-4591,B,Mandalay,Member,Male,Electronic accessories,91.82,6,550.92,2019-02-17,2024-12-18 14:40:00,Credit card,16.53,82.64,468.29999999999995,78.05
420-11-4919,C,Naypyitaw,Member,Female,Food and beverages,74.96,5,374.79999999999995,2019-02-17,2024-12-18 19:57:00,Credit card,11.24,44.98,329.79999999999995,65.96
389-25-3394,C,Naypyitaw,Normal,Male,Electronic accessories,12.4,5,62.0,2019-02-17,2024-12-18 18:06:00,Cash,0.0,9.3,52.699999999999996,10.54
803-17-8013,A,Yangon,Member,Female,Home and lifestyle,93.23,8,745.84,2019-02-17,2024-12-18 17:09:00,Cash,0.0,134.25,611.6,76.45
634-97-8956,A,Yangon,Normal,Male,Food and beverages,34.55,3,103.64999999999999,2019-02-17,2024-12-18 17:27:00,Credit card,3.11,12.44,91.19999999999999,30.4
612-36-5536,A,Yangon,Member,Male,Food and beverages,85.01,8,680.08,2019-02-17,2024-12-18 11:12:00,Credit card,20.4,81.61,598.48,74.81
827-77-7633,A,Yangon,Normal,Male,Sports and travel,102.99,9,926.91,2019-02-17,2024-12-18 19:41:00,Cash,0.0,139.04,787.9499999999999,87.55
123-35-4896,C,Naypyitaw,Normal,Female,Sports and travel,48.99,9,440.91,2019-02-17,2024-12-18 19:11:00,Ewallet,6.61,66.14,374.76,41.64
788-21-5741,A,Yangon,Normal,Male,Fashion accessories,47.65,3,142.95,2019-02-17,2024-12-18 13:34:00,Credit card,4.29,35.74,107.22,35.74
785-96-0615,B,Mandalay,Member,Female,Electronic accessories,37.53,8,300.24,2019-02-17,2024-12-18 15:28:00,Ewallet,4.5,45.03,255.2,31.9
201-63-8275,C,Naypyitaw,Member,Female,Sports and travel,71.39,7,499.73,2019-02-17,2024-12-18 16:50:00,Ewallet,7.5,74.96,424.76,60.68
131-70-8179,A,Yangon,Member,Female,Health and beauty,96.69,3,290.07,2019-02-17,2024-12-18 16:27:00,Cash,0.0,63.82,226.26,75.42
597-78-7908,C,Naypyitaw,Normal,Male,Fashion accessories,94.73,3,284.19,2019-02-18,2024-12-18 19:39:00,Cash,0.0,71.05,213.14999999999998,71.05
354-39-5160,A,Yangon,Member,Female,Home and lifestyle,36.14,6,216.84,2019-02-18,2024-12-18 15:39:00,Cash,0.0,39.03,177.84,29.64
278-97-7759,A,Yangon,Member,Female,Electronic accessories,65.6,1,65.6,2019-02-18,2024-12-18 20:29:00,Cash,0.0,9.84,55.76,55.76
787-15-1757,C,Naypyitaw,Member,Female,Health and beauty,46.27,4,185.08,2019-02-18,2024-12-18 16:28:00,Ewallet,2.78,40.72,144.36,36.09
764-44-8999,B,Mandalay,Normal,Female,Health and beauty,15.5,2,31.0,2019-02-18,2024-12-18 14:42:00,Ewallet,0.47,6.82,24.18,12.09
652-49-6720,C,Naypyitaw,Member,Male,Electronic accessories,64.0,1,64.0,2019-02-18,2024-12-18 11:40:00,Ewallet,0.96,9.6,54.4,54.4
849-09-3807,A,Yangon,Member,Female,Fashion accessories,92.76,7,649.32,2019-02-18,2024-12-18 13:28:00,Cash,0.0,162.33,486.98999999999995,69.57
597-78-7909,C,Naypyitaw,Normal,Male,Clothes and accessories,17.17,5,85.85000000000001,2019-02-18,2024-12-18 19:51:00,Cash,0.0,6.01,79.85000000000001,15.97
135-84-8016,A,Yangon,Member,Female,Clothes and accessories,35.18,9,316.62,2019-02-18,2024-12-18 16:15:00,Ewallet,1.35,22.16,294.48,32.72
272-27-9238,C,Naypyitaw,Normal,Female,Food and beverages,43.3,4,173.2,2019-02-19,2024-12-18 16:23:00,Cash,0.0,20.79,152.44,38.11
752-23-3760,B,Mandalay,Member,Female,Sports and travel,67.28,7,470.96000000000004,2019-02-19,2024-12-18 19:29:00,Credit card,14.13,70.65,400.33,57.19
868-06-0466,A,Yangon,Member,Male,Electronic accessories,73.06,9,657.54,2019-02-19,2024-12-18 19:38:00,Credit card,19.73,98.63,558.9,62.1
183-21-3799,C,Naypyitaw,Normal,Female,Electronic accessories,81.51,9,733.59,2019-02-19,2024-12-18 15:14:00,Ewallet,11.0,110.04,623.52,69.28
629-42-4133,C,Naypyitaw,Normal,Male,Health and beauty,22.89,8,183.12,2019-02-19,2024-12-18 19:24:00,Cash,0.0,40.29,142.8,17.85
886-77-9084,C,Naypyitaw,Normal,Male,Electronic accessories,75.49,8,603.92,2019-02-19,2024-12-18 11:33:00,Ewallet,9.06,90.58,513.28,64.16
409-33-9708,A,Yangon,Normal,Female,Fashion accessories,103.41,2,206.82,2019-02-19,2024-12-18 10:12:00,Ewallet,3.1,51.7,155.12,77.56
449-16-6770,A,Yangon,Normal,Female,Health and beauty,53.33,5,266.65,2019-02-19,2024-12-18 14:53:00,Credit card,8.0,58.66,208.0,41.6
384-59-6655,A,Yangon,Member,Female,Food and beverages,103.59,9,932.3100000000001,2019-02-19,2024-12-18 15:07:00,Cash,0.0,111.88,820.4399999999999,91.16
409-33-9703,A,Yangon,Normal,Male,Clothes and accessories,1.87,2,3.74,2019-02-19,2024-12-18 10:12:00,Ewallet,1.39,0.26,3.48,1.74
191-29-0324,A,Yangon,Normal,Female,Clothes and accessories,9.24,11,101.64,2019-02-19,2024-12-18 18:59:00,Credit card,2.62,7.12,94.49,8.59
692-92-5582,B,Mandalay,Member,Female,Food and beverages,57.58,3,172.74,2019-02-20,2024-12-18 13:27:00,Credit card,5.18,20.73,152.01,50.67
782-95-9291,A,Yangon,Member,Male,Food and beverages,96.9,5,484.5,2019-02-20,2024-12-18 15:55:00,Credit card,14.54,58.14,426.4,85.28
548-46-9322,B,Mandalay,Normal,Male,Food and beverages,41.9,10,419.0,2019-02-20,2024-12-18 15:24:00,Credit card,12.57,50.27,368.7,36.87
498-41-1961,B,Mandalay,Normal,Male,Health and beauty,70.01,5,350.05,2019-02-20,2024-12-18 18:01:00,Cash,0.0,77.02,273.05,54.61
725-56-0833,A,Yangon,Normal,Female,Health and beauty,33.94,10,339.4,2019-02-20,2024-12-18 16:49:00,Credit card,10.18,74.66,264.7,26.47
458-61-0011,B,Mandalay,Normal,Male,Food and beverages,63.32,4,253.28,2019-02-20,2024-12-18 18:43:00,Cash,0.0,30.39,222.88,55.72
779-42-2410,B,Mandalay,Member,Male,Food and beverages,60.63,3,181.89000000000001,2019-02-20,2024-12-18 13:06:00,Ewallet,2.73,21.83,160.05,53.35
546-80-2899,A,Yangon,Member,Male,Home and lifestyle,39.58,2,79.16,2019-02-20,2024-12-18 15:29:00,Ewallet,1.19,14.25,64.9,32.45
848-95-6252,C,Naypyitaw,Member,Female,Home and lifestyle,90.58,1,90.58,2019-02-20,2024-12-18 13:24:00,Ewallet,1.36,16.3,74.28,74.28
